id,app_version,year,manufacturer,user_agent
2f5b79ee-da9c-4b3f-af5c-419192af74ca,0.9.8,2000,Yakijo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
f8c60c34-a70b-4bf9-ab2d-f591a466bfb1,6.3,1996,Linkbuzz,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3"
9049bf42-a5c6-4f13-86e4-5b81d9d49acd,4.2,2007,Zoomlounge,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; HTC-P715a; en-ca) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
1343ea01-fa45-4d3a-a43e-e3f81e7f7ae8,8.2,2002,Photobug,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Safari/537.36"
cb797f60-1da6-44f0-b3b6-c9843b38be83,0.51,2012,Pixope,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
2ecc2efb-e153-408d-81a4-61d7d8f8cf71,4.6,2009,Thoughtbeat,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.16) Gecko/20120427 Firefox/15.0a1
cf2e48dd-2d9e-4728-b199-f379d3439c50,7.7.6,2008,Flipopia,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; da-dk) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
950d80aa-29d4-4de9-9bd4-15db67e6a34d,3.4.2,1992,Ooba,Mozilla/6.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1
a1689352-3a87-4e69-9e5f-aad88bc431fe,3.0,2002,Mydo,Mozilla/5.0 (Windows NT 5.0; rv:21.0) Gecko/20100101 Firefox/21.0
ea4047b2-86e9-49ee-b1dc-063e51d7d2c2,5.1,1995,Roombo,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11"
33d588e9-8c0b-4d25-8fc7-7ab3611d5a00,2.4.2,1990,Skyba,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.11 Safari/535.19"
bf0a532f-d255-41e3-bce3-2daf21f8bee1,7.7,1998,Yacero,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13"
f40b13d5-7789-48fc-8ab8-5a0b8825b429,9.2,1994,Voolith,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1"
3412511a-0ab8-48e1-b2fa-34bdf0cd171c,0.9.3,1967,Vimbo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
11e7003d-e79b-45fe-8aaa-6b9965327b40,2.3.7,2004,Realcube,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/12.0
15ae9674-b2f0-42af-bd74-e59b0ca52266,3.8,1998,Voomm,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
2baf5f50-02a4-4993-9632-337aa7e07fc5,8.7,1995,Flashset,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1"
8f3bb6f5-3d00-461b-ad51-ad897abb8739,7.0,2001,Muxo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
87f5fc7b-04c2-4212-be09-01b2fad1579e,0.78,1995,Jabbersphere,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Slackware/Chrome/12.0.742.100 Safari/534.30"
07b7dcdb-5aa8-4c24-b61b-1ff1f3f488af,0.57,2006,Izio,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20120101 Firefox/29.0
4cc7e110-7535-46b1-9db3-990ea0ffed09,0.4.3,2004,Jetwire,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:6.0a2) Gecko/20110613 Firefox/6.0a2
163d3e5e-b6c0-4446-afe3-8cbe7525c38d,6.8,2012,Thoughtblab,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20120405 Firefox/14.0a1
d4c01a5b-4878-4e3b-85ad-7934d8bbc652,0.31,2000,Jaxnation,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
cfd2ef56-739e-4006-b49e-32d10c587649,2.3.4,1997,Meeveo,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
3b1ba44a-19f4-40db-b105-d74781bf0222,6.7.6,2011,Twinder,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
914edd17-ba0e-44bd-bc54-c80b12a8f417,4.2.2,1989,Linkbridge,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.36 (KHTML, like Gecko) Chrome/13.0.766.0 Safari/534.36"
b07abacf-3393-4880-bd9b-16f59d2127b0,1.8,2002,Jabberbean,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30"
4738cc17-3be2-4d91-88f5-d8f1e30df212,9.22,1992,Zooxo,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30"
e15fde27-f674-4e1f-9777-14be808ddc4e,6.5,2003,Riffpedia,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130401 Firefox/21.0
faf30584-5440-435e-9733-a76665846857,0.70,1994,Livepath,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.724.100 Safari/534.30"
358812cf-6714-4c1a-8066-f8eee7cb11d2,5.58,2009,Oba,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20130406 Firefox/23.0
ed55d1b9-9316-4405-9535-c44fbff59cde,0.75,2004,Wordtune,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
7df77fcb-5e6b-4617-acfd-940f7d7f192b,4.2.9,2007,Skipstorm,Mozilla/6.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1
17213ac8-fc34-4f9f-b626-256e67b91218,8.07,1994,Jaloo,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
082cfbb7-f13c-40b3-8405-7a126bfd54e4,4.10,1994,Jabberbean,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
fcdac9c4-9251-4bf7-a6db-5fb857efbaeb,2.0,1992,Blogtag,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ca-es) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
c1b08b3f-8891-4ae2-bed8-fae726b61be4,0.72,2002,Jazzy,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
9783ba9c-8fad-4ed0-85cf-0039232f0668,6.0.7,1993,Quatz,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6
78919d27-65eb-4fb9-ae63-853ea10ade3f,1.3.9,1987,Youtags,"Mozilla/5.0 (Windows 8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30"
182cf751-1975-410f-b5ac-7f63dd414acb,0.74,1986,Yambee,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-TW) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
c4859374-2228-4e50-ab9f-59da90c7e5d3,9.2.6,2009,Wikibox,Mozilla/5.0 (X11; Linux i586; rv:31.0) Gecko/20100101 Firefox/31.0
9b06d96c-1cfd-4a88-b711-1943f371abd4,7.2.9,1990,Viva,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11"
3ece2e79-3463-4299-ab68-57fac1a82d98,3.2,1984,Babbleblab,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
1c95287b-f777-40db-bb2c-856b73c3f75a,0.39,1995,Einti,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2117.157 Safari/537.36"
2e19a02b-31cd-438b-b42a-0652df95d069,4.4,1994,Lajo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36"
0af7f64b-ed4d-4abd-b741-87555da9eea2,5.3.3,2002,Zazio,"Mozilla/5.0 (Windows; U; Windows NT 5.1; it-IT) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
6721b492-2a22-489e-b3b5-1cf1455b358a,0.3.3,2006,Quire,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
848c807e-500a-456c-87f4-f6f35eb9db76,0.18,2003,Gabspot,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
089e8553-67b9-4eae-81f9-8fac45905a74,1.1.5,1993,Skaboo,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Safari/537.36"
1f324408-d4fe-4025-864e-48b4c0a1cd5c,6.1.2,1994,Talane,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.2 Safari/537.36"
25f1b841-0c35-4f03-a62e-f1b366f87abc,3.7,2006,Npath,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
7e182779-2f85-4007-b61d-b651249181bd,7.2,2006,Katz,"Mozilla/5.0 (X11; CrOS i686 0.13.507) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.763.0 Safari/534.35"
ff34ebb6-ae3b-4d33-9b0f-277acb10b284,4.7.7,1992,Dazzlesphere,Mozilla/5.0 (Windows NT 6.0; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
e73b10f4-7dee-4712-9c43-6ba3457efefa,0.7.8,2003,Zazio,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; fr-fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5"
98eda479-f05d-42f1-a165-288b74334bd1,5.3,2005,Zooxo,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1"
ad200461-e93e-4dd8-b854-1261bffb2b9d,6.5,1995,Skaboo,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1"
e722343f-7bf5-4f5a-886c-ea095b4d1ada,9.5,2002,Tazzy,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1464.0 Safari/537.36"
704d9981-8800-435b-b922-88fb76cd30a2,2.12,1998,Blogspan,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
5557a4b2-3870-4a5e-b3be-ec8afa748d87,5.03,2007,Katz,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
725de295-aeb3-4435-939d-7e3d68468a5e,6.0,1987,Edgepulse,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
d30b32fd-dc3c-4468-accb-a1750a6c10cf,0.1.7,1991,Npath,"Mozilla/5.0 (X11; CrOS i686 12.433.109) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30"
b7404116-75d7-44ab-ad8a-0f1a71055bc3,0.3.9,2011,Dabfeed,"Mozilla/5.0 (Android 2.2; Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
26273ef1-4077-4c1c-8a87-b44997c8ef7a,0.39,2008,Katz,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.53 Safari/534.30"
f009e5ed-22cc-4fea-bf7f-c5a64ce4fda8,0.6.5,2006,Fivebridge,Mozilla/5.0 (Windows NT 5.0; rv:21.0) Gecko/20100101 Firefox/21.0
fbcc4d81-b7fd-4fda-8d9e-395c81e4cd76,0.6.5,2012,Kazio,"Mozilla/5.0 (Windows; U; Windows NT 6.0; nb-NO) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
bbfc819f-a221-422c-ae77-a54feeda1ba3,0.4.0,1995,Skyvu,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4"
ccbc9fd1-a261-49f3-9ee5-f19506423c90,0.59,2005,Mycat,"Mozilla/5.0 (Windows; U; Windows NT 6.1; sv-SE) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
94927772-b3bb-40be-be37-4d73ba015fcd,5.15,1984,Eadel,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.186 Safari/535.1"
50771207-001e-4a67-961a-c71a96f64888,0.92,1986,Voolia,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
5d616aa9-92f5-4383-8205-ab2d7360b6d8,0.8.2,1993,Skyndu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36"
3bb343af-e71b-4ac0-a586-b818ff8a9d96,0.4.7,2010,Bubblebox,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
2baaf5b8-edf6-499f-9107-55b3c873454c,5.5,2003,Oodoo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
29cdf3cf-0ca1-4052-986f-d625b2e1f028,6.5.4,1985,Thoughtstorm,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
c983f83c-8d69-40bb-9da8-d42d003b948e,3.7,1965,Browsebug,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7xs5D9rRDFpg2g"
ed9b5009-5a74-4958-b289-805706422451,6.7,1992,Voonix,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.43 Safari/534.24"
06531e77-2066-4dee-aef3-b8cbde22d369,5.2,1992,Tazz,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
5ebfc4e1-09f5-494c-8cdc-ad4e18094113,0.28,2003,Yata,Mozilla/5.0 (Windows NT 6.1; rv:27.3) Gecko/20130101 Firefox/27.3
8b306c7e-ec00-4f49-b838-b7335579cc20,0.10,1994,Katz,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1"
fffa71cc-8265-4992-b0ae-a3c75a0b4986,4.65,1997,Fiveclub,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.803.0 Chrome/14.0.803.0 Safari/535.1"
dcdde440-9058-4d9d-8820-c170772928ba,3.64,2000,Twitterworks,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-gb) AppleWebKit/528.10+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2"
2ba02bbb-8533-4ece-a6bd-ee169b3358da,0.80,2004,Ozu,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0
a8a18012-ee0d-4b51-ab69-c8712a1092b9,5.7,2002,Browsebug,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
4bb8f3f5-6201-4325-89a3-d253afd87d57,0.8.3,1997,Realbuzz,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6
2665fc23-130d-485b-a8f1-6deb8cd43eb2,3.0.8,1999,Browsezoom,"Mozilla/5.0 (iPhone; U; ru; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5"
2767b711-ea13-4367-aa20-e48b7687bb9d,6.32,2007,Feedbug,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13"
7aa658ee-cf43-4125-be30-923addce62f5,0.6.4,2002,Realblab,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
16d66715-9788-45bd-bef3-8f637dedb7fb,0.56,1999,Jayo,"Mozilla/5.0 (X11; U; Linux x86_64; en-ca) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+"
69f3c2b3-7369-44a4-adce-5eef04655ee8,7.2.7,2007,Myworks,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; tr) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2"
d4973fa5-7827-461f-af23-51529ccdf232,5.5,1981,Rhynyx,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13"
6312cc9f-5eea-426a-8a02-1b80285b180a,2.97,2000,Fivespan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
0b22b055-2f63-4c9e-bac9-97a0d8e5e44a,7.9.1,2002,Photofeed,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24"
cd518184-b9c2-435f-a73c-2672d9ae6fdb,0.2.0,2009,Wikibox,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1"
bf73ab3c-3da6-41a7-ae4d-6ea66a0ab916,0.33,1966,Meevee,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3"
2c0d4e0d-2330-496e-b25b-4d73981e7ddd,0.7.2,1993,Tagfeed,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18"
7e0ccd48-e11d-4ab1-9b6b-a4264e8e14f7,9.30,1993,Rhynyx,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; ar) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
c9a8a16b-b269-4f7a-aa4f-64b1df0f6cd9,7.84,1994,Quamba,"Mozilla/5.0 (X11; CrOS i686 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
2a49e66f-fc69-47cd-aac0-4c972138dd03,8.6.5,2005,Wikizz,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0
1ad6570d-e0be-4e91-b4aa-4407ae295ae5,0.3.7,2009,Skippad,Mozilla/5.0 (X11; Linux i686; rv:21.0) Gecko/20100101 Firefox/21.0
34bf6039-dad8-4e86-a227-7c20718dac11,0.31,2006,Voolith,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
35908b50-50b5-4f27-890d-e2a7dc9a22c1,3.4,1997,Blognation,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.1b3pre) Gecko/20081212 Mozilla/5.0 (Windows; U; Windows NT 5.1; en) AppleWebKit/526.9 (KHTML, like Gecko) Version/4.0dp1 Safari/526.8"
eac9d2b1-8dfa-4368-a53e-d85fbea6d3a1,3.0,2011,Thoughtstorm,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; ar) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
77e40576-532f-4eab-b38b-466fe0133f88,9.0.8,1989,Quaxo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; sv-se) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
9c5dbfc5-a771-4450-9619-a33b2d996f39,6.0.3,2008,Zava,"Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
f61ff821-c904-46a8-8f9f-73df5beb7b89,0.2.7,2000,Browsetype,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1
d53d7b65-699f-4537-a698-649ef9322043,4.84,2007,Zazio,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24"
f386317b-6af6-46c7-83cc-bd1aacbc18bb,5.90,2002,Eamia,"Mozilla/5.0 (Windows 8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30"
9bdcb225-9b44-494d-ba68-a27a5914aaba,4.1.6,1992,Aimbu,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
8790254e-89b1-4068-b837-e7e7f616ecc3,7.8,2011,Zoomlounge,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17"
69679cf3-62b4-4c8a-af89-4045e45a35e6,7.92,2009,Gabspot,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10"
38108d48-ea13-4b3f-a45e-5d9de2510b8e,5.82,2004,Roombo,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.113 Safari/534.30"
1443ab4d-535b-4dc7-a2e8-9d2df54d276c,8.69,2002,Wikivu,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
272892ca-247c-4fed-8199-93cb1c9af188,5.4,2009,Podcat,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
2220ba8f-39c2-4cc7-b5c6-737203ba0f74,0.2.6,2012,Photolist,"Mozilla/5.0 ArchLinux (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
b64a05d9-1368-4e29-a8f7-2eacd1104e0f,0.2.5,1967,Edgewire,"Mozilla/5.0 (X11; U; Linux x86_64; en-ca) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+"
5f8884e9-3598-4b0c-ac36-3c0e889d005c,0.88,2012,Meeveo,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.77 Safari/535.7ad-imcjapan-syosyaman-xkgi3lqg03!wgz"
cb58dff5-390f-4666-ab98-4f31c2ab9f34,0.31,2012,Wordtune,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.33 (KHTML, like Gecko) Ubuntu/9.10 Chromium/13.0.752.0 Chrome/13.0.752.0 Safari/534.33"
e48e041b-e0b9-4054-8579-a420b46b2615,0.9.2,1999,Jaxworks,"Mozilla/5.0 (Windows; U; Windows NT 6.0; tr-TR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
ea568eb9-f19a-4baf-be10-d9440d23b118,5.5.3,1984,Twinte,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30"
99bea195-3546-4573-aab9-228129205d7c,6.9,2004,Miboo,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130330 Firefox/21.0
3313876c-9cfb-4193-b35d-4407868278f9,9.8.8,2010,Oozz,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6"
e71ebb8a-452d-43d5-9f24-1a8830db1fae,0.2.2,2006,Buzzster,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
d7288b56-9a3f-4b02-9287-958ffc88051b,4.6,1992,Buzzbean,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
